code_name,p,decoder_name,repeat_id,seed,num_shots,num_failures,logical_error_rate,ler_ci_low,ler_ci_high,avg_latency_ms_per_shot,p50_latency_ms_per_shot,p95_latency_ms_per_shot,p99_latency_ms_per_shot,avg_bp_iterations_per_shot,p95_bp_iterations_per_shot,bp_converged_fraction,syndrome_avg_weight,syndrome_p95_weight,syndrome_avg_relative_weight,syndrome_p95_relative_weight,noise_model,n,k,d,mx_rows,mx_cols,mz_rows,mz_cols,mx_density,mz_density,mx_row_weight_mean,mz_row_weight_mean,code_file,ci_method
bb_n96_k10,0.02,BP-OSD,3,101010,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.02744500004882866,0.019400000383029692,0.04922999996779251,0.11930499891604995,1.733,4.0,0.997,6.604,14.0,0.13758333333333334,0.2916666666666667,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.02,BP-LSD,3,101010,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.02880909996201808,0.02080000012938399,0.048405001052742584,0.13848500066160332,1.629,3.0,0.997,6.604,14.0,0.13758333333333334,0.2916666666666667,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.02,BP-OSD,4,101011,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.02031750002061017,0.01650000012887176,0.03601999942475229,0.05303099975208167,1.825,4.0,0.998,6.72,14.0,0.13999999999999999,0.2916666666666667,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.02,BP-LSD,4,101011,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.021786099996461417,0.016250000953732524,0.03720499953487887,0.06763699997463843,1.694,4.0,0.998,6.72,14.0,0.13999999999999999,0.2916666666666667,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-OSD,0,102007,1000,22,0.022,0.014572707764791058,0.03308567334739963,0.039129099970523384,0.02654999934748048,0.06243500029086132,0.4066469983263232,3.252,9.0,0.97,9.228,16.0,0.19225,0.3333333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-LSD,0,102007,1000,22,0.022,0.014572707764791058,0.03308567334739963,0.043428499995570746,0.022199999875738285,0.06944500082681766,0.5192200002966271,3.106,8.0,0.97,9.228,16.0,0.19225,0.3333333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-OSD,1,102008,1000,15,0.015,0.009110978804081668,0.024600976926906798,0.033714899989718106,0.02029999996011611,0.05846500080224353,0.382774000045174,3.21,9.0,0.968,9.234,16.09999999999991,0.192375,0.33541666666666475,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-LSD,1,102008,1000,15,0.015,0.009110978804081668,0.024600976926906798,0.036348300978716,0.018149999959859997,0.05506000043169473,0.5078969994792714,3.067,8.0,0.968,9.234,16.09999999999991,0.192375,0.33541666666666475,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-OSD,2,102009,1000,7,0.007,0.0033948684009907646,0.014378315465766588,0.026606600013110437,0.01650000012887176,0.045000000682193786,0.31481999962124974,2.881,7.0499999999999545,0.984,9.322,18.0,0.19420833333333332,0.375,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-LSD,2,102009,1000,7,0.007,0.0033948684009907646,0.014378315465766588,0.05836300000191841,0.024300000404764432,0.052640000376413774,0.46800799867924053,2.757,7.0,0.984,9.322,18.0,0.19420833333333332,0.375,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-OSD,3,102010,1000,18,0.018,0.011415740009567788,0.028273255170507345,0.02822250000826898,0.01700000029813964,0.04671000078815268,0.336349999615777,3.122,9.0,0.973,9.2,16.0,0.19166666666666665,0.3333333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-LSD,3,102010,1000,18,0.018,0.011415740009567788,0.028273255170507345,0.03639440001279581,0.01764999979059212,0.06000000030326191,0.4785630011429019,3.016,8.0,0.973,9.2,16.0,0.19166666666666665,0.3333333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-OSD,4,102011,1000,14,0.014,0.00835757513042392,0.02336203411753566,0.025856600028419052,0.01630000042496249,0.04726999932245229,0.3240269987327338,2.98,7.0,0.979,9.294,16.0,0.19362500000000002,0.3333333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.03,BP-LSD,4,102011,1000,14,0.014,0.00835757513042392,0.02336203411753566,0.029901799960498465,0.01720000000204891,0.04700999952547135,0.4406119999839574,2.903,7.0,0.979,9.294,16.0,0.19362500000000002,0.3333333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-OSD,0,103007,1000,136,0.136,0.1161420645496615,0.15864381562782268,0.09896369999660237,0.031100000342121348,0.4175749990281471,0.5610529989280622,9.224,30.0,0.804,13.618,22.0,0.28370833333333334,0.4583333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-LSD,0,103007,1000,136,0.136,0.1161420645496615,0.15864381562782268,0.12077730100645567,0.03305000063846819,0.5471349992149039,0.709430000388238,9.15,30.0,0.804,13.618,22.0,0.28370833333333334,0.4583333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-OSD,1,103008,1000,114,0.114,0.09576165709721693,0.13519260045363163,0.0813102999873081,0.026849999812839087,0.36473999971349236,0.4660399995191255,8.376,30.0,0.832,13.758,22.0,0.28662499999999996,0.4583333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-LSD,1,103008,1000,114,0.114,0.09576165709721693,0.13519260045363163,0.10236579996126238,0.028500000553322025,0.47831000038058846,0.6933159996697212,8.347,30.0,0.832,13.758,22.0,0.28662499999999996,0.4583333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-OSD,2,103009,1000,139,0.139,0.11893638905078911,0.16182653057578172,0.09249050001380965,0.02789999962260481,0.3883249994032665,0.5173990001094351,9.515,30.0,0.802,13.916,22.0,0.28991666666666666,0.4583333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-LSD,2,103009,1000,139,0.139,0.11893638905078911,0.16182653057578172,0.11336670000491722,0.029200000426499173,0.49552000036783284,0.6721100001050216,9.439,30.0,0.802,13.916,22.0,0.28991666666666666,0.4583333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-OSD,3,103010,1000,136,0.136,0.1161420645496615,0.15864381562782268,0.0868655009799113,0.027549999686016236,0.3714549995493143,0.5282999994415147,8.821,30.0,0.821,13.592,22.0,0.2831666666666667,0.4583333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-LSD,3,103010,1000,136,0.136,0.1161420645496615,0.15864381562782268,0.10400980002668803,0.02789999962260481,0.4626349990758171,0.5998389999876961,8.792,30.0,0.821,13.592,22.0,0.2831666666666667,0.4583333333333333,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-OSD,4,103011,1000,129,0.129,0.10963544529450506,0.1512040095017769,0.08823349996600882,0.0288500013994053,0.3729149999344372,0.46555599934436026,9.292,30.0,0.809,13.802,20.09999999999991,0.28754166666666664,0.4187499999999981,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n96_k10,0.05,BP-LSD,4,103011,1000,129,0.129,0.10963544529450506,0.1512040095017769,0.1412536010175245,0.03789999936998356,0.633140000354615,0.9873229986806106,9.201,30.0,0.809,13.802,20.09999999999991,0.28754166666666664,0.4187499999999981,independent_z_only,96,10,,48,96,48,96,0.08333333333333333,0.08333333333333333,8.0,8.0,bbcode_n96_k10.npz,wilson_95
bb_n144_k12,0.01,BP-OSD,0,200007,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.02719170001546445,0.02049999966402538,0.04481500091060296,0.11890499950823141,1.198,2.0,0.999,4.116,10.0,0.057166666666666664,0.1388888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.01,BP-LSD,0,200007,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.035059500003626454,0.029400000130408444,0.0511699998241965,0.09654399991632086,1.135,2.0,0.999,4.116,10.0,0.057166666666666664,0.1388888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.01,BP-OSD,1,200008,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.024579599979915656,0.01894999968499178,0.043399999503890285,0.09301899875936213,1.146,2.0,1.0,4.203,10.0,0.058375,0.1388888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.01,BP-LSD,1,200008,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.02553809999699297,0.019600000086938962,0.03970500038121826,0.05690900034096557,1.109,2.0,1.0,4.203,10.0,0.058375,0.1388888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.01,BP-OSD,2,200009,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.024071100018772995,0.018799999452312477,0.04599999929268961,0.10334600076021157,1.249,2.0,0.997,4.112,10.0,0.05711111111111111,0.1388888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.01,BP-LSD,2,200009,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.042543399989881436,0.03249999917898094,0.06391000088115105,0.2893329991456989,1.201,2.0,0.997,4.112,10.0,0.05711111111111111,0.1388888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.01,BP-OSD,3,200010,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.03047410001818207,0.021600000764010474,0.052205000883986934,0.13899400080845217,1.201,2.0,0.999,4.153,10.0,0.05768055555555555,0.1388888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.01,BP-LSD,3,200010,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.03613179998137639,0.033799999982875306,0.05100500084154191,0.13294900061737275,1.159,2.0,0.999,4.153,10.0,0.05768055555555555,0.1388888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.01,BP-OSD,4,200011,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.025992499988205964,0.01990000055229757,0.04180500000074971,0.09392600013597982,1.186,2.0,0.998,3.9,9.0,0.05416666666666667,0.125,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.01,BP-LSD,4,200011,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.031286700010241475,0.02300000051036477,0.046499999371008016,0.08822800038615239,1.156,2.0,0.998,3.9,9.0,0.05416666666666667,0.125,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-OSD,0,201007,1000,4,0.004,0.0015565881404084308,0.010239556277262253,0.033391600007234956,0.025550000827934127,0.05311500044626881,0.1824290002332417,1.754,3.0,0.993,7.559,15.0,0.10498611111111111,0.20833333333333334,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-LSD,0,201007,1000,4,0.004,0.0015565881404084308,0.010239556277262253,0.035733500008063857,0.02545000006648479,0.054905001434235594,0.1267599988750589,1.644,3.0,0.993,7.559,15.0,0.10498611111111111,0.20833333333333334,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-OSD,1,201008,1000,5,0.005,0.0021375355273244596,0.011650955373375113,0.03201069999522588,0.02370000038354192,0.050504998944234096,0.22890900036145467,1.756,4.0,0.99,7.973,16.0,0.1107361111111111,0.2222222222222222,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-LSD,1,201008,1000,5,0.005,0.0021375355273244596,0.011650955373375113,0.03673361401524744,0.02454999957990367,0.054110000837681575,0.3570959988428507,1.741,4.0,0.99,7.973,16.0,0.1107361111111111,0.2222222222222222,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-OSD,2,201009,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.026952213991535245,0.02099999983329326,0.04350000017439015,0.10890599900449151,1.65,3.0,0.994,7.86,15.0,0.10916666666666668,0.20833333333333334,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-LSD,2,201009,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.0329145179985062,0.02209999911428895,0.049825000769487794,0.24308399964866095,1.624,3.0,0.994,7.86,15.0,0.10916666666666668,0.20833333333333334,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-OSD,3,201010,1000,5,0.005,0.0021375355273244596,0.011650955373375113,0.028856618006102508,0.020600000425474718,0.04741499897136235,0.2315600011934292,1.815,3.0,0.989,7.956,15.0,0.1105,0.20833333333333334,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-LSD,3,201010,1000,5,0.005,0.0021375355273244596,0.011650955373375113,0.03895052302868862,0.031800000215298496,0.05650499915645923,0.2973589891371372,1.77,3.0,0.989,7.956,15.0,0.1105,0.20833333333333334,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-OSD,4,201011,1000,5,0.005,0.0021375355273244596,0.011650955373375113,0.029707519983276143,0.02080000012938399,0.04662000019379773,0.21488500033228766,1.82,4.0,0.991,7.891,15.0,0.10959722222222222,0.20833333333333334,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.02,BP-LSD,4,201011,1000,5,0.005,0.0021375355273244596,0.011650955373375113,0.03141491499445692,0.02049999966402538,0.04591500019159865,0.21474400149600048,1.796,4.0,0.991,7.891,15.0,0.10959722222222222,0.20833333333333334,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-OSD,0,202007,1000,6,0.006,0.0027526691418763745,0.01302816824185209,0.03205741798046802,0.02159999894502107,0.0538050503564591,0.2675120006642827,2.8,7.0,0.976,11.252,20.0,0.1562777777777778,0.2777777777777778,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-LSD,0,202007,1000,6,0.006,0.0027526691418763745,0.01302816824185209,0.04013662500983628,0.024350499188585673,0.05670499895131797,0.4506760007643604,2.791,7.0,0.976,11.252,20.0,0.1562777777777778,0.2777777777777778,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-OSD,1,202008,1000,8,0.008,0.004059195818806103,0.015706334530980144,0.03632922103133751,0.02615000084915664,0.055129999418568304,0.3003650012033175,2.62,5.0,0.981,11.05,19.0,0.15347222222222223,0.2638888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-LSD,1,202008,1000,8,0.008,0.004059195818806103,0.015706334530980144,0.036044224001670955,0.022000000171829015,0.04734499998448878,0.514942989702831,2.57,5.0,0.981,11.05,19.0,0.15347222222222223,0.2638888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-OSD,2,202009,1000,4,0.004,0.0015565881404084308,0.010239556277262253,0.037548421018072986,0.02370000038354192,0.06571000012627336,0.3210889995352772,2.978,7.0,0.971,11.223,19.0,0.155875,0.2638888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-LSD,2,202009,1000,4,0.004,0.0015565881404084308,0.010239556277262253,0.04218413000853616,0.024750000193307642,0.07310500031962856,0.5024950002007244,2.935,7.0,0.971,11.223,19.0,0.155875,0.2638888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-OSD,3,202010,1000,9,0.009,0.004742060667477063,0.01701581616533807,0.03197701496901573,0.021400000150606502,0.04971000007572001,0.27303600070808887,2.825,6.0,0.977,11.143,19.0,0.1547638888888889,0.2638888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-LSD,3,202010,1000,9,0.009,0.004742060667477063,0.01701581616533807,0.03986882301796868,0.023399999918183312,0.05862000052729852,0.5167230099323206,2.805,6.0,0.977,11.143,19.0,0.1547638888888889,0.2638888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-OSD,4,202011,1000,11,0.011,0.006153174098086639,0.019589395700786272,0.034281322003153036,0.02345000029890798,0.0574800004869757,0.24550698866732965,2.642,6.0,0.98,11.039,19.0,0.15331944444444445,0.2638888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.03,BP-LSD,4,202011,1000,11,0.011,0.006153174098086639,0.019589395700786272,0.03972412795883429,0.02330000097572338,0.06063500113668848,0.41946199937228806,2.631,6.0,0.98,11.039,19.0,0.15331944444444445,0.2638888888888889,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.05,BP-OSD,0,203007,1000,56,0.056,0.043374813385442,0.07202334814973096,0.07545364105135377,0.039649999962421134,0.3032259493920717,0.45660300993404224,7.607,30.0,0.872,16.716,25.0,0.2321666666666667,0.3472222222222222,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.05,BP-LSD,0,203007,1000,56,0.056,0.043374813385442,0.07202334814973096,0.10368636503517337,0.040499999158782884,0.5331250003109743,0.7735990099354239,7.607,30.0,0.872,16.716,25.0,0.2321666666666667,0.3472222222222222,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
bb_n144_k12,0.05,BP-OSD,1,203008,1000,62,0.062,0.04866418011998064,0.07868806031336564,0.0742502489774779,0.03719999949680641,0.2959509498396073,0.41300899974885397,8.212,30.0,0.854,17.092,25.049999999999955,0.23738888888888887,0.34791666666666604,independent_z_only,144,12,12.0,72,144,72,144,0.041666666666666664,0.041666666666666664,6.0,6.0,bbcode_n144_k12.npz,wilson_95
