experiment_name,code_family,control_mode,basis,cycles,workload_id,transition_class,num_shots,mean_detector_event_count,mean_early_detector_count,mean_mid_detector_count,mean_late_detector_count,burst_fraction,mean_first_detector_fraction,source_data_dir
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_traditional_calibration_X_r010,rescued,93,21.903226,6.505376,8.161290,7.236559,0.397849,0.121819,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r010
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_traditional_calibration_X_r010,induced,41,20.439024,7.780488,6.146341,6.512195,0.292683,0.091260,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r010
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_traditional_calibration_X_r010,unchanged_failure,164,19.969512,6.207317,6.524390,7.237805,0.256098,0.107698,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r010
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_traditional_calibration_X_r010,unchanged_success,9702,15.138116,4.822099,5.149454,5.166564,0.088023,0.130857,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r010
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,20,surface_code_traditional_calibration_X_r020,rescued,185,36.075676,11.340541,12.032432,12.702703,0.918919,0.066892,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r020
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,20,surface_code_traditional_calibration_X_r020,induced,105,35.961905,11.590476,13.047619,11.323810,0.933333,0.060417,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r020
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,20,surface_code_traditional_calibration_X_r020,unchanged_failure,365,35.205479,11.857534,11.446575,11.901370,0.898630,0.057871,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r020
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,20,surface_code_traditional_calibration_X_r020,unchanged_success,9345,30.087319,9.756768,10.223970,10.106581,0.768753,0.068483,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r020
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_traditional_calibration_X_r030,rescued,290,51.562069,16.986207,17.610345,16.965517,0.996552,0.044377,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r030
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_traditional_calibration_X_r030,induced,125,52.288000,16.928000,18.256000,17.104000,1.000000,0.041389,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r030
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_traditional_calibration_X_r030,unchanged_failure,522,50.616858,16.770115,17.028736,16.818008,0.998084,0.039831,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r030
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_traditional_calibration_X_r030,unchanged_success,9063,46.008827,15.138365,15.431204,15.439259,0.990401,0.044901,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r030
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,40,surface_code_traditional_calibration_X_r040,rescued,386,67.632124,21.950777,22.489637,23.191710,1.000000,0.029814,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r040
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,40,surface_code_traditional_calibration_X_r040,induced,184,66.722826,22.114130,22.298913,22.309783,1.000000,0.031873,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r040
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,40,surface_code_traditional_calibration_X_r040,unchanged_failure,643,67.090202,22.514774,22.393468,22.181960,1.000000,0.030220,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r040
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,40,surface_code_traditional_calibration_X_r040,unchanged_success,8787,61.386366,20.542051,20.432798,20.411517,0.999772,0.032281,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r040
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_traditional_calibration_X_r050,rescued,452,82.884956,26.969027,28.227876,27.688053,1.000000,0.024952,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r050
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_traditional_calibration_X_r050,induced,236,85.389831,28.432203,28.000000,28.957627,1.000000,0.024269,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r050
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_traditional_calibration_X_r050,unchanged_failure,794,82.361461,26.906801,27.841310,27.613350,1.000000,0.026371,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r050
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_traditional_calibration_X_r050,unchanged_success,8518,76.897394,25.283635,26.009274,25.604485,1.000000,0.027229,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r050
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,60,surface_code_traditional_calibration_X_r060,rescued,547,99.654479,32.294333,34.043876,33.316271,1.000000,0.020840,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r060
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,60,surface_code_traditional_calibration_X_r060,induced,279,99.154122,32.075269,33.548387,33.530466,1.000000,0.021139,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r060
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,60,surface_code_traditional_calibration_X_r060,unchanged_failure,907,97.455347,32.162073,32.905182,32.388093,1.000000,0.023075,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r060
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,60,surface_code_traditional_calibration_X_r060,unchanged_success,8267,91.792428,30.234184,30.728317,30.829926,1.000000,0.023277,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r060
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_traditional_calibration_X_r070,rescued,642,115.143302,38.451713,38.144860,38.546729,1.000000,0.018220,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r070
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_traditional_calibration_X_r070,induced,347,115.587896,38.184438,38.201729,39.201729,1.000000,0.017059,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r070
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_traditional_calibration_X_r070,unchanged_failure,1098,112.397086,37.128415,37.565574,37.703097,1.000000,0.018585,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r070
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_traditional_calibration_X_r070,unchanged_success,7913,107.762669,35.895109,35.992038,35.875521,1.000000,0.019033,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r070
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,80,surface_code_traditional_calibration_X_r080,rescued,707,130.178218,42.702970,44.019802,43.455446,1.000000,0.017574,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r080
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,80,surface_code_traditional_calibration_X_r080,induced,385,132.044156,43.722078,43.880519,44.441558,1.000000,0.014563,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r080
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,80,surface_code_traditional_calibration_X_r080,unchanged_failure,1173,131.023018,43.312873,43.845695,43.864450,1.000000,0.015867,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r080
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,80,surface_code_traditional_calibration_X_r080,unchanged_success,7735,125.116354,41.539625,41.962767,41.613963,1.000000,0.016289,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r080
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_traditional_calibration_X_r090,rescued,794,145.525189,48.011335,48.644836,48.869018,1.000000,0.014701,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r090
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_traditional_calibration_X_r090,induced,425,148.200000,48.920000,49.534118,49.745882,1.000000,0.014724,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r090
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_traditional_calibration_X_r090,unchanged_failure,1296,144.151235,47.399691,48.564815,48.186728,1.000000,0.014588,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r090
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_traditional_calibration_X_r090,unchanged_success,7485,138.757114,45.908884,46.403474,46.444756,1.000000,0.015256,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r090
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,100,surface_code_traditional_calibration_X_r100,rescued,868,162.945853,54.322581,54.580645,54.042627,1.000000,0.013008,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r100
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,100,surface_code_traditional_calibration_X_r100,induced,524,162.961832,54.332061,53.879771,54.750000,1.000000,0.012634,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r100
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,100,surface_code_traditional_calibration_X_r100,unchanged_failure,1415,160.177385,53.342049,53.381625,53.453710,1.000000,0.013009,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r100
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,X,100,surface_code_traditional_calibration_X_r100,unchanged_success,7193,155.601001,51.543306,52.119422,51.938273,1.000000,0.013227,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/X/r100
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_traditional_calibration_Z_r010,rescued,83,21.951807,7.120482,7.759036,7.072289,0.361446,0.099598,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r010
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_traditional_calibration_Z_r010,induced,47,21.744681,7.191489,6.914894,7.638298,0.382979,0.096365,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r010
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_traditional_calibration_Z_r010,unchanged_failure,177,20.355932,6.305085,6.864407,7.186441,0.293785,0.114477,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r010
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_traditional_calibration_Z_r010,unchanged_success,9693,14.994016,4.754668,5.070979,5.168369,0.084391,0.133951,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r010
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,20,surface_code_traditional_calibration_Z_r020,rescued,159,36.660377,11.207547,12.786164,12.666667,0.943396,0.070375,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r020
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,20,surface_code_traditional_calibration_Z_r020,induced,92,37.945652,12.065217,12.641304,13.239130,0.956522,0.068388,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r020
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,20,surface_code_traditional_calibration_Z_r020,unchanged_failure,368,36.010870,11.396739,12.277174,12.336957,0.921196,0.059245,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r020
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,20,surface_code_traditional_calibration_Z_r020,unchanged_success,9381,30.558789,9.849376,10.452510,10.256902,0.788509,0.066431,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r020
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_traditional_calibration_Z_r030,rescued,245,52.877551,17.955102,17.306122,17.616327,1.000000,0.038838,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r030
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_traditional_calibration_Z_r030,induced,124,52.580645,16.782258,18.225806,17.572581,1.000000,0.040334,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r030
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_traditional_calibration_Z_r030,unchanged_failure,529,51.328922,17.139887,17.151229,17.037807,1.000000,0.041661,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r030
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_traditional_calibration_Z_r030,unchanged_success,9102,45.994397,15.114370,15.465502,15.414524,0.990881,0.043926,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r030
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,40,surface_code_traditional_calibration_Z_r040,rescued,381,68.929134,22.708661,23.501312,22.719160,1.000000,0.029205,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r040
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,40,surface_code_traditional_calibration_Z_r040,induced,191,68.753927,22.612565,22.565445,23.575916,1.000000,0.032717,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r040
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,40,surface_code_traditional_calibration_Z_r040,unchanged_failure,696,67.097701,21.747126,22.946839,22.403736,1.000000,0.031142,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r040
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,40,surface_code_traditional_calibration_Z_r040,unchanged_success,8732,61.706596,20.322263,20.692625,20.691709,0.999771,0.033397,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r040
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_traditional_calibration_Z_r050,rescued,433,82.339492,27.660508,27.736721,26.942263,1.000000,0.026390,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r050
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_traditional_calibration_Z_r050,induced,260,85.057692,28.065385,28.323077,28.669231,1.000000,0.024494,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r050
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_traditional_calibration_Z_r050,unchanged_failure,880,82.153409,27.072727,27.421591,27.659091,1.000000,0.025587,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r050
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_traditional_calibration_Z_r050,unchanged_success,8427,76.793995,25.260354,25.764210,25.769432,1.000000,0.026461,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r050
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,60,surface_code_traditional_calibration_Z_r060,rescued,509,98.884086,32.031434,33.744597,33.108055,1.000000,0.020915,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r060
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,60,surface_code_traditional_calibration_Z_r060,induced,253,100.924901,33.106719,34.197628,33.620553,1.000000,0.019823,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r060
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,60,surface_code_traditional_calibration_Z_r060,unchanged_failure,952,97.664916,31.816176,33.026261,32.822479,1.000000,0.021015,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r060
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,60,surface_code_traditional_calibration_Z_r060,unchanged_success,8286,92.558532,30.654357,30.783007,31.121168,1.000000,0.021110,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r060
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_traditional_calibration_Z_r070,rescued,567,115.105820,38.458554,38.774250,37.873016,1.000000,0.017772,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r070
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_traditional_calibration_Z_r070,induced,327,115.287462,38.388379,38.859327,38.039755,1.000000,0.018219,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r070
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_traditional_calibration_Z_r070,unchanged_failure,1085,113.087558,36.861751,37.777880,38.447926,1.000000,0.018329,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r070
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_traditional_calibration_Z_r070,unchanged_success,8021,108.262685,36.090263,35.970951,36.201471,1.000000,0.017871,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r070
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,80,surface_code_traditional_calibration_Z_r080,rescued,680,130.629412,43.482353,43.357353,43.789706,1.000000,0.015636,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r080
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,80,surface_code_traditional_calibration_Z_r080,induced,403,131.451613,43.714640,43.533499,44.203474,1.000000,0.017054,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r080
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,80,surface_code_traditional_calibration_Z_r080,unchanged_failure,1222,129.241408,42.759411,43.327332,43.154664,1.000000,0.016055,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r080
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,80,surface_code_traditional_calibration_Z_r080,unchanged_success,7695,123.531644,41.027031,41.459519,41.045094,1.000000,0.016382,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r080
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_traditional_calibration_Z_r090,rescued,693,146.249639,48.285714,49.451659,48.512266,1.000000,0.014453,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r090
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_traditional_calibration_Z_r090,induced,408,148.723039,48.791667,50.250000,49.681373,1.000000,0.013762,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r090
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_traditional_calibration_Z_r090,unchanged_failure,1264,144.826741,48.069620,48.170886,48.586234,1.000000,0.015138,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r090
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_traditional_calibration_Z_r090,unchanged_success,7635,139.636149,46.187819,46.796857,46.651473,1.000000,0.014125,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r090
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,100,surface_code_traditional_calibration_Z_r100,rescued,830,161.766265,53.943373,54.121687,53.701205,1.000000,0.013226,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r100
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,100,surface_code_traditional_calibration_Z_r100,induced,504,164.208333,54.000000,55.083333,55.125000,1.000000,0.013179,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r100
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,100,surface_code_traditional_calibration_Z_r100,unchanged_failure,1379,161.503988,53.285714,54.355330,53.862944,1.000000,0.013789,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r100
surface_code_traditional_calibration,surface_code_memory,traditional_calibration,Z,100,surface_code_traditional_calibration_Z_r100,unchanged_success,7287,155.858652,51.726774,52.132702,51.999177,1.000000,0.013046,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_traditional_calibration/Z/r100
