epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_residual,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_residual,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_residual_lowfreq_norm,val_runtime_seconds,val_parameter_count
29,2.786341894054239e-08,1.5378637778433967e-08,6.218477896356346e-08,1.1480134210279702e-05,0.5435554408713391,9.565043026632818e-10,0.0,0.0,2.073109861555622e-08,1.1459702520255632e-08,4.609548742706693e-08,1.1690654446283588e-05,0.40094058215618134,1.0459709209875712e-09,0.0,0.0,0.09732735529541969,0.0917289737612009,0.0033921743743121624,0.40094058215618134,0.3380100491182532,nan,nan,nan,1.0459709209875712e-09,0.00911182997515425,706531
30,2.789319708540461e-08,1.5392895940336578e-08,6.226680382999468e-08,1.1480134066675274e-05,0.5435554353814376,9.38806915248105e-10,0.0,0.0,2.0686742985276396e-08,1.144122752094745e-08,4.601260794601103e-08,1.1690654446283588e-05,0.40094058215618134,8.598811107596305e-10,0.0,0.0,0.09724914357066154,0.09164503812789918,0.0033921743743121624,0.40094058215618134,0.3596272624242065,nan,nan,nan,8.598811107596305e-10,0.007436024956405163,706531
31,2.7887976092176217e-08,1.5393274397835836e-08,6.22593450011185e-08,1.1480134593224839e-05,0.5435554353814376,8.566522345289154e-10,0.0,0.0,2.0724737481714328e-08,1.146284889230742e-08,4.610315684772104e-08,1.1690654446283588e-05,0.40094058215618134,8.251494487687694e-10,0.0,0.0,0.09725124016404152,0.09164623692631721,0.0033921743743121624,0.40094058215618134,0.35933449273830376,nan,nan,nan,8.251494487687694e-10,0.008283685077913105,706531
32,2.7850033297071556e-08,1.537594575639009e-08,6.21671341306003e-08,1.1480134018807133e-05,0.5435554291072645,8.13211024835126e-10,0.0,0.0,2.066656090704555e-08,1.1432589763771261e-08,4.5966272566033695e-08,1.1690654446283588e-05,0.40094058215618134,8.143285490369578e-10,0.0,0.0,0.09717756137251854,0.09156826063990593,0.0033921743743121624,0.40094058215618134,0.35877307191538177,nan,nan,nan,8.143285490369578e-10,0.01330272399354726,706531
33,2.7878645170176242e-08,1.5387554715797896e-08,6.223989520262158e-08,1.1480134114543417e-05,0.5435554259701779,8.622310380299475e-10,0.0,0.0,2.0661889088557928e-08,1.1427091717308713e-08,4.5952205596222484e-08,1.1690654446283588e-05,0.40094058215618134,8.871242906938193e-10,0.0,0.0,0.09718243926763534,0.09157659485936165,0.0033921743743121624,0.40094058215618134,0.3524884671805531,nan,nan,nan,8.871242906938193e-10,0.005179185012821108,706531
34,2.7865205347821805e-08,1.5380271839741287e-08,6.219934228487258e-08,1.148013373159828e-05,0.5435554291072645,9.013210587239864e-10,0.0,0.0,2.068759297202405e-08,1.1441186886784749e-08,4.6005813381100324e-08,1.1690654446283588e-05,0.40094058215618134,9.048712612536036e-10,0.0,0.0,0.0972753196954727,0.09167103283107281,0.0033921743743121624,0.40094058215618134,0.34907340077371046,nan,nan,nan,9.048712612536036e-10,0.006447443971410394,706531
35,2.784409633854442e-08,1.5370328916063906e-08,6.21481779723198e-08,1.1480134066675274e-05,0.5435554291072645,8.826269247638594e-10,0.0,0.0,2.073406335512118e-08,1.1465757676631938e-08,4.611928527964437e-08,1.1690654446283588e-05,0.40094058215618134,8.8897325611903e-10,0.0,0.0,0.09738067388534546,0.0917857363820076,0.0033921743743121624,0.40094058215618134,0.36052005499484563,nan,nan,nan,8.8897325611903e-10,0.007009054999798536,706531
36,2.7839434430258113e-08,1.536494197370973e-08,6.21365426480368e-08,1.1480134258147844e-05,0.5435554291072645,9.436821441236763e-10,0.0,0.0,2.0707486836357702e-08,1.1450077774810552e-08,4.605226422427222e-08,1.1690654446283588e-05,0.40094058215618134,9.391251110102417e-10,0.0,0.0,0.09731182977557182,0.09171086251735688,0.0033921743743121624,0.40094058215618134,0.3558683874458573,nan,nan,nan,9.391251110102417e-10,0.005506281042471528,706531
37,2.7858372264015425e-08,1.537585871490496e-08,6.217718101789902e-08,1.1480134449620413e-05,0.5435554291072645,9.41546273695786e-10,0.0,0.0,2.075757432606906e-08,1.1477306660623299e-08,4.6168801226542655e-08,1.1690654446283588e-05,0.40094058215618134,9.301396042271648e-10,0.0,0.0,0.09738625064492226,0.091787638515234,0.0033921743743121624,0.40094058215618134,0.3534429988946078,nan,nan,nan,9.301396042271648e-10,0.006765960075426847,706531
38,2.7863596622972564e-08,1.5381163757859595e-08,6.219112298828421e-08,1.1480134306015985e-05,0.5435554353814376,8.84155190581849e-10,0.0,0.0,2.0684912005464184e-08,1.144185102219808e-08,4.6009336784891275e-08,1.1690654446283588e-05,0.40094058215618134,8.238570381458032e-10,0.0,0.0,0.09714440107345582,0.09153354652225971,0.0033921743743121624,0.40094058215618134,0.3495250730095925,nan,nan,nan,8.238570381458032e-10,0.005412739992607385,706531
39,2.7853265331594612e-08,1.537498194256602e-08,6.218066660398779e-08,1.1480134306015985e-05,0.5435554400870675,8.429947617154193e-10,0.0,0.0,2.0719054916185087e-08,1.1458028748023708e-08,4.6092507588468834e-08,1.1690654446283588e-05,0.40094058215618134,8.504968396216839e-10,0.0,0.0,0.09729466065764428,0.09169850647449493,0.0033921743743121624,0.40094058215618134,0.36174254136494366,nan,nan,nan,8.504968396216839e-10,0.007918260002043098,706531
40,2.7903002201188237e-08,1.5401690776540915e-08,6.229234559752609e-08,1.1480134449620413e-05,0.543555432244351,8.56848814123623e-10,0.0,0.0,2.0736175887492436e-08,1.1468677785231307e-08,4.613072412951169e-08,1.1690654446283588e-05,0.40094058215618134,8.270584217484611e-10,0.0,0.0,0.0973158895969391,0.09171547889709472,0.0033921743743121624,0.40094058215618134,0.3678698085965916,nan,nan,nan,8.270584217484611e-10,0.006176207971293479,706531
41,2.7887884563052755e-08,1.5392837414053344e-08,6.22489293795369e-08,1.1480134210279702e-05,0.5435554259701779,9.052331574391372e-10,0.0,0.0,2.068981297398409e-08,1.1442073510892214e-08,4.6011258802991506e-08,1.1690654446283588e-05,0.40094058215618134,9.097555209169883e-10,0.0,0.0,0.09722094982862473,0.09161309190094472,0.0033921743743121624,0.40094058215618134,0.3434474459379537,nan,nan,nan,9.097555209169883e-10,0.005505790992174298,706531
42,2.786949225783007e-08,1.538177267428565e-08,6.221477377721385e-08,1.1480134018807133e-05,0.543555432244351,8.95285386761763e-10,0.0,0.0,2.0707600079106214e-08,1.1452702342040766e-08,4.606559400599508e-08,1.1690654446283588e-05,0.40094058215618134,8.355886815802904e-10,0.0,0.0,0.09727886095643043,0.0916786652058363,0.0033921743743121624,0.40094058215618134,0.3681614898064265,nan,nan,nan,8.355886815802904e-10,0.006648367969319224,706531
43,2.7860321955885362e-08,1.5380544837739762e-08,6.219798327839797e-08,1.148013440175227e-05,0.5435554165589181,8.036069470681409e-10,0.0,0.0,2.0674039813428635e-08,1.1437192082297543e-08,4.598707725733675e-08,1.1690654446283588e-05,0.40094058215618134,7.886580000171506e-10,0.0,0.0,0.09716768711805343,0.091555405408144,0.0033921743743121624,0.40094058215618134,0.36146116367724035,nan,nan,nan,7.886580000171506e-10,0.00565619400003925,706531
44,2.7847734504336443e-08,1.537418482580745e-08,6.215922261120748e-08,1.1480134066675274e-05,0.5435554228330913,8.340955587034895e-10,0.0,0.0,2.0705473335880242e-08,1.1450302261906131e-08,4.604845393885171e-08,1.1690654446283588e-05,0.40094058215618134,9.096191022628375e-10,0.0,0.0,0.09723354056477546,0.09162711054086685,0.0033921743743121624,0.40094058215618134,0.34040944452656474,nan,nan,nan,9.096191022628375e-10,0.006364215980283916,706531
45,2.7867870724513092e-08,1.5381562596716273e-08,6.220742788723567e-08,1.1480134497488556e-05,0.5435554259701779,8.964349905657274e-10,0.0,0.0,2.0696047098311965e-08,1.144657635343549e-08,4.603453174212291e-08,1.1690654446283588e-05,0.40094058215618134,8.512793248094397e-10,0.0,0.0,0.09727310836315155,0.09167075678706169,0.0033921743743121624,0.40094058215618134,0.358734657370924,nan,nan,nan,8.512793248094397e-10,0.005959622038062662,706531
46,2.785000749315115e-08,1.537218502197615e-08,6.216690750486458e-08,1.1480134449620413e-05,0.5435554353814376,8.888137185312111e-10,0.0,0.0,2.0730437366722754e-08,1.1463430427127719e-08,4.611075521410157e-08,1.1690654446283588e-05,0.40094058215618134,8.971146048253331e-10,0.0,0.0,0.0973312921822071,0.09173300452530384,0.0033921743743121624,0.40094058215618134,0.3606944845819652,nan,nan,nan,8.971146048253331e-10,0.25216997001552954,706531
47,2.7850776749155078e-08,1.5374189313445783e-08,6.216499876269441e-08,1.1480134593224839e-05,0.543555432244351,8.717408607837815e-10,0.0,0.0,2.0733800454308948e-08,1.1467354621430559e-08,4.612388337932316e-08,1.1690654446283588e-05,0.40094058215618134,8.333871925891856e-10,0.0,0.0,0.09732725620269775,0.09172722734510899,0.0033921743743121624,0.40094058215618134,0.3646568396000012,nan,nan,nan,8.333871925891856e-10,0.006620141037274152,706531
48,2.786818093251273e-08,1.5380685216676308e-08,6.220045204043488e-08,1.1480134210279702e-05,0.5435554291072645,9.481105549780684e-10,0.0,0.0,2.0767831898638178e-08,1.1478846984047664e-08,4.6183318502812654e-08,1.1690654446283588e-05,0.40094058215618134,1.0464230593143498e-09,0.0,0.0,0.09747760072350503,0.09188980497419834,0.0033921743743121624,0.40094058215618134,0.34916369179367096,nan,nan,nan,1.0464230593143498e-09,0.006919267005287111,706531
49,2.7864362139277882e-08,1.5377505958649875e-08,6.219123611416715e-08,1.148013416241156e-05,0.5435554353814376,9.721838831043184e-10,0.0,0.0,2.0656157229126393e-08,1.1425527857156226e-08,4.593898506044525e-08,1.1690654446283588e-05,0.40094058215618134,8.566471976223511e-10,0.0,0.0,0.0970836378633976,0.09146553501486779,0.0033921743743121624,0.40094058215618134,0.34741191952018474,nan,nan,nan,8.566471976223511e-10,0.010523436940275133,706531
50,2.7843989757134056e-08,1.5370760804507045e-08,6.215318038016449e-08,1.1480134545356696e-05,0.5435554244016346,8.518437826466359e-10,0.0,0.0,2.0717103144107796e-08,1.145754913167707e-08,4.6082379689948993e-08,1.1690654446283588e-05,0.40094058215618134,8.615533841904721e-10,0.0,0.0,0.0973312146961689,0.09173274412751198,0.0033921743743121624,0.40094058215618134,0.3559867518010692,nan,nan,nan,8.615533841904721e-10,0.007726543990429491,706531
51,2.7847227027235164e-08,1.537281983581507e-08,6.216051561200163e-08,1.148013416241156e-05,0.543555432244351,8.460825490511812e-10,0.0,0.0,2.0687566326671458e-08,1.1443142877709533e-08,4.6014935861649064e-08,1.1690654446283588e-05,0.40094058215618134,8.28739271652168e-10,0.0,0.0,0.09721587896347045,0.09160862788558007,0.0033921743743121624,0.40094058215618134,0.3537881349995745,nan,nan,nan,8.28739271652168e-10,0.011317180003970861,706531
52,2.7857783822439257e-08,1.5378193408746723e-08,6.218411871977399e-08,1.1480134114543417e-05,0.5435554353814376,8.553334677956726e-10,0.0,0.0,2.072322269341953e-08,1.1459672766278572e-08,4.609221537776875e-08,1.1690654446283588e-05,0.40094058215618134,9.02130342650409e-10,0.0,0.0,0.09729035720229148,0.09168705940246583,0.0033921743743121624,0.40094058215618134,0.35321028381828135,nan,nan,nan,9.02130342650409e-10,0.0058123290073126554,706531
53,2.7846036447436672e-08,1.5367118057584224e-08,6.214730157395072e-08,1.1480134353884128e-05,0.543555432244351,9.89154477624622e-10,0.0,0.0,2.0730225980258865e-08,1.1460927318296399e-08,4.6103999729041334e-08,1.1690654446283588e-05,0.40094058215618134,9.699702152587975e-10,0.0,0.0,0.09737359583377839,0.09177842140197753,0.0033921743743121624,0.40094058215618134,0.35999311172873927,nan,nan,nan,9.699702152587975e-10,0.006575838022399694,706531
54,2.785960206390308e-08,1.5378640396222994e-08,6.219269459662475e-08,1.1480134306015985e-05,0.5435554447926974,8.484582159658322e-10,0.0,0.0,2.0633346586862444e-08,1.1416826151133819e-08,4.5895746758617406e-08,1.1690654446283588e-05,0.40094058215618134,7.474070251589637e-10,0.0,0.0,0.09701543152332306,0.09139336198568344,0.0033921743743121624,0.40094058215618134,0.35081339278322643,nan,nan,nan,7.474070251589637e-10,0.07270833401707932,706531
55,2.7883098777250013e-08,1.539447558902913e-08,6.22581290381157e-08,1.1480134210279702e-05,0.5435554181274614,7.399400945763471e-10,0.0,0.0,2.0693051716591526e-08,1.1447947034781691e-08,4.6037712309043854e-08,1.1690654446283588e-05,0.40094058215618134,7.512639399465115e-10,0.0,0.0,0.0971639633178711,0.09155471995472908,0.0033921743743121624,0.40094058215618134,0.3564480194929236,nan,nan,nan,7.512639399465115e-10,0.007280343968886882,706531
56,2.7875408274044994e-08,1.538904161996494e-08,6.223441093461109e-08,1.1480134306015985e-05,0.5435554228330913,7.896868714496463e-10,0.0,0.0,2.0679664203271386e-08,1.143930328240117e-08,4.599916536562887e-08,1.1690654446283588e-05,0.40094058215618134,8.105556781323742e-10,0.0,0.0,0.09722931385040283,0.09162429459393025,0.0033921743743121624,0.40094058215618134,0.35916435712341693,nan,nan,nan,8.105556781323742e-10,0.0060432200552895665,706531
57,2.791123888737514e-08,1.5406806497253456e-08,6.230667275686803e-08,1.1480134114543417e-05,0.5435554353814376,8.619447027469781e-10,0.0,0.0,2.0720692717191014e-08,1.1458153537091675e-08,4.6081281901422244e-08,1.1690654446283588e-05,0.40094058215618134,9.256538036073181e-10,0.0,0.0,0.09730369821190835,0.09170167408883571,0.0033921743743121624,0.40094058215618134,0.3475300423183665,nan,nan,nan,9.256538036073181e-10,0.00908499804791063,706531
58,2.7825714971940166e-08,1.5356463702992666e-08,6.210025111685307e-08,1.1480134736829265e-05,0.5435554228330913,9.840172010555648e-10,0.0,0.0,2.076862326561013e-08,1.1479266426306367e-08,4.61904123838508e-08,1.1690654446283588e-05,0.40094058215618134,1.025482976313441e-09,0.0,0.0,0.09750996232032776,0.09192773513495922,0.0033921743743121624,0.40094058215618134,0.36050690133481267,nan,nan,nan,1.025482976313441e-09,0.28686516697052866,706531
59,2.786424849918639e-08,1.5374541172338683e-08,6.218791301798295e-08,1.1480134449620413e-05,0.543555432244351,1.0424924958373157e-09,0.0,0.0,2.070391236230762e-08,1.1448479941833511e-08,4.604143732933608e-08,1.1690654446283588e-05,0.40094058215618134,9.42882050214422e-10,0.0,0.0,0.09732800945639611,0.09172541871666909,0.0033921743743121624,0.40094058215618134,0.35034461507276105,nan,nan,nan,9.42882050214422e-10,0.010775590955745429,706531
